massimale_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
0.21	10.37292	-2.11487	-1.71204	8.66089	-17.6239
0.2105	6.14319	0.90637	-7.15027	1.71204	-15.71045
0.211	6.44531	4.53186	0.90637	2.61841	-21.14868
0.2115	19.23523	6.94885	-8.96301	0.40283	-24.16992
0.212	23.06213	12.28638	-6.54602	-0.10071	-22.6593
0.2125	25.27771	10.67505	-3.62549	3.22266	-23.8678
0.213	34.54285	9.86938	-4.53186	-4.33044	-19.33594
0.2135	31.32019	19.03381	-4.12903	2.31628	-17.12036
0.214	35.54993	17.22107	-4.12903	4.53186	-14.60266
0.2145	32.62939	10.77576	2.01416	-1.40991	-7.04956
0.215	31.11877	15.71045	2.31628	4.73328	-5.13611
0.2155	34.94568	9.86938	-2.5177	2.31628	-0.90637
0.216	25.47913	10.57434	0.10071	-2.5177	5.23682
0.2165	26.88904	8.8623	-2.5177	6.54602	-0.60425
0.217	28.50037	11.78284	-4.63257	3.32336	7.04956
0.2175	21.14868	10.57434	-2.92053	0.20142	9.86938
0.218	19.53735	5.74036	-1.91345	-5.43823	17.32178
0.2185	6.14319	2.71912	-4.53186	2.5177	18.93311
0.219	8.25806	-3.52478	-6.74744	0.90637	17.12036
0.2195	-2.61841	-6.54602	-4.33044	3.8269	19.63806
0.22	-2.61841	-11.17859	-2.11487	3.22266	10.47363
0.2205	-10.0708	-7.65381	-1.2085	6.74744	20.84656
0.221	-9.36584	-7.65381	-8.7616	4.73328	19.13452
0.2215	-20.94727	-8.15735	-3.8269	4.33044	17.42249
0.222	-26.78833	-12.89062	-1.71204	4.93469	18.22815
0.2225	-32.22656	-12.18567	-4.02832	0.30212	21.45081
0.223	-33.33435	-14.70337	-5.33752	4.43115	15.71045
0.2235	-41.18958	-13.39417	-6.3446	9.36584	13.09204
0.224	-37.66479	-16.01257	-2.21558	-0.10071	10.37292
0.2245	-34.84497	-18.42957	6.94885	5.94177	5.0354
0.225	-35.95276	-13.69629	-0.80566	3.52478	4.93469
0.2255	-36.35559	-13.797	-5.53894	4.83398	8.25806
0.226	-36.25488	-19.73877	-0.60425	4.33044	3.92761
0.2265	-33.13293	-20.64514	-0.90637	8.56018	-4.73328
0.227	-25.07629	-22.76001	-3.02124	6.94885	-7.65381
0.2275	-27.29187	-20.24231	-2.31628	2.41699	-6.54602
0.228	-19.03381	-12.48779	2.71912	2.71912	-9.76868
0.2285	-11.58142	-5.13611	1.3092	8.96301	-21.75293
0.229	-6.94885	-4.12903	-5.13611	2.71912	-18.22815
0.2295	-4.33044	-3.8269	-5.33752	3.32336	-16.41541
0.23	1.00708	-3.8269	-2.71912	7.45239	-22.86072
0.2305	1.81274	9.97009	-3.92761	-1.81274	-26.18408
0.231	14.19983	-0.90637	-2.61841	8.7616	-30.11169
0.2315	13.49487	2.31628	-8.66089	1.51062	-22.25647
0.232	15.40833	4.73328	-4.22974	-3.7262	-22.25647
0.2325	25.88196	13.29346	-2.5177	5.33752	-22.86072
0.233	34.03931	5.94177	-0.30212	1.51062	-13.59558
0.2335	33.13293	11.2793	-5.53894	1.71204	-10.17151
0.234	35.34851	12.89062	0.50354	-7.65381	-9.86938
0.2345	30.91736	14.70337	-4.83398	-2.11487	-4.12903
0.235	36.15417	14.19983	-2.92053	-10.77576	-3.7262
0.2355	33.53577	12.89062	-3.22266	-4.12903	2.01416
0.236	28.80249	9.56726	-0.70496	0.70496	3.7262
0.2365	27.59399	21.75293	-4.63257	-9.76868	6.74744
0.237	28.50037	10.77576	1.3092	-3.7262	1.40991
0.2375	28.09753	10.47363	-1.10779	-1.3092	5.53894
0.238	16.91895	1.3092	-3.52478	-5.74036	15.20691
0.2385	12.28638	-0.90637	-5.13611	-1.3092	12.99133
0.239	3.92761	-0.90637	-6.84814	-1.40991	20.1416
0.2395	-6.44531	-4.12903	-5.63965	-2.71912	21.3501
0.24	-8.05664	-3.7262	-5.63965	5.74036	19.63806
0.2405	-15.1062	-9.36584	-5.63965	-0.10071	17.6239
0.241	-16.01257	-3.52478	-5.63965	8.45947	20.84656
0.2415	-25.68054	-14.30054	-5.63965	5.94177	20.54443
0.242	-31.72302	-13.797	-5.63965	2.61841	25.27771
0.2425	-31.11877	-14.60266	-5.63965	2.11487	22.15576
0.243	-41.69312	-15.20691	-5.63965	2.01416	18.22815
0.2435	-40.88745	-5.13611	-5.63965	3.22266	14.90479
0.244	-34.74426	-7.85522	-5.63965	3.22266	8.15735
0.2445	-46.32568	-8.7616	-5.63965	0.60425	-0.70496
0.245	-49.85046	-6.74744	-5.63965	-1.10779	-1.61133
0.2455	-38.77258	-11.78284	-5.63965	2.11487	-1.71204
0.246	-40.2832	-19.13452	-5.63965	-0.10071	-11.48071
0.2465	-43.70728	-11.58142	-5.63965	-2.71912	-14.40125
0.247	-29.91028	-10.87646	4.53186	-3.12195	-18.63098
0.2475	-32.52869	-14.19983	4.12903	-0.50354	-18.22815
0.248	-22.15576	-7.85522	0.60425	1.51062	-23.56567
0.2485	-15.20691	-4.33044	2.5177	-5.43823	-23.8678
0.249	-9.16443	-5.0354	-2.81982	-5.53894	-27.09045
0.2495	-2.31628	-3.52478	-3.92761	-6.74744	-19.33594
0.25	-4.12903	0.90637	-0.90637	0.30212	-24.37134
0.2505	1.10779	6.64673	2.71912	-3.12195	-22.76001
0.251	2.61841	8.15735	6.14319	-2.61841	-26.68762
0.2515	5.13611	10.17151	3.8269	-0.70496	-24.97559
0.252	14.19983	14.90479	9.76868	-2.5177	-23.46497
0.2525	21.65222	11.17859	0.10071	-7.04956	-22.45789
0.253	23.56567	9.76868	-0.60425	-2.92053	-19.53735
0.2535	32.42798	15.20691	-1.51062	-7.5531	-15.71045
0.254	31.92444	16.81824	-0.70496	-11.98425	-18.8324
0.2545	25.37842	13.09204	-3.92761	-7.45239	-11.2793
0.255	24.57275	16.91895	-1.00708	-6.44531	-10.37292
0.2555	27.09045	9.66797	1.61133	-6.74744	-4.53186
0.256	30.61523	14.50195	1.61133	-4.43115	2.71912
0.2565	30.31311	4.12903	-2.92053	-12.78992	2.11487
0.257	27.09045	9.36584	0.70496	-6.84814	4.22974
0.2575	25.78125	-5.74036	0.90637	-1.81274	10.97717
0.258	17.01965	2.71912	-1.2085	-0.30212	13.99841
0.2585	11.68213	2.21558	-3.42407	0.20142	18.42957
0.259	0.80566	-1.71204	-1.2085	-2.5177	12.89062
0.2595	-4.53186	-5.23682	0.70496	-4.33044	19.83948
0.26	-5.53894	-1.91345	9.36584	-4.02832	20.34302
0.2605	-9.46655	-3.92761	-4.33044	-1.2085	23.36426
0.261	-11.98425	-9.16443	-4.33044	2.5177	23.66638
0.2615	-15.60974	-12.5885	-2.01416	-1.81274	16.71753
0.262	-24.06921	-11.07788	1.00708	5.74036	17.12036
0.2625	-31.82373	-15.60974	-1.91345	-2.01416	17.12036
0.263	-32.93152	-18.22815	-3.12195	-0.10071	16.71753
0.2635	-42.7002	-21.65222	0	2.01416	16.11328
0.264	-41.18958	-19.03381	-0.90637	-1.71204	5.74036
0.2645	-37.16125	-14.90479	-2.71912	-0.10071	0.80566
0.265	-36.55701	-11.78284	-8.56018	3.92761	-1.2085
0.2655	-39.37683	-16.81824	-9.36584	-3.62549	-2.31628
0.266	-35.95276	-18.8324	-1.51062	0	-4.53186
0.2665	-37.56409	-17.6239	-2.21558	-3.8269	0.50354
0.267	-29.91028	-12.78992	-4.12903	0.50354	-7.5531
0.2675	-26.68762	-9.06372	-7.35168	-3.12195	-7.75452
0.268	-25.27771	-8.96301	-7.35168	4.93469	-15.40833
0.2685	-16.11328	-2.01416	-7.35168	0.30212	-17.22107
0.269	-14.09912	-2.01416	-7.35168	-0.30212	-23.36426
0.2695	-13.59558	1.10779	-7.35168	2.61841	-22.25647
0.27	-6.2439	6.54602	-7.35168	1.3092	-25.47913
0.2705	5.94177	3.92761	-7.35168	-1.10779	-22.86072
0.271	3.92761	8.7616	-7.35168	-3.32336	-24.06921
0.2715	14.50195	8.25806	-7.35168	4.33044	-22.25647
0.272	24.27063	-0.10071	-7.35168	2.92053	-24.97559
0.2725	30.31311	-1.51062	-7.35168	-0.10071	-22.86072
0.273	43.60657	1.2085	-7.35168	2.01416	-14.09912
0.2735	40.38391	3.92761	-7.35168	0.10071	-21.45081
0.274	42.39807	0.10071	-7.35168	-7.15027	-12.38708
0.2745	37.7655	6.74744	-7.35168	0.80566	-10.77576
0.275	36.55701	11.68213	-6.74744	-8.05664	-4.33044
0.2755	33.23364	5.63965	-1.40991	2.11487	-5.53894
0.276	32.52869	9.26514	2.5177	-6.04248	-0.40283
0.2765	29.00391	15.20691	1.61133	-1.10779	1.40991
0.277	22.6593	7.04956	1.81274	-5.13611	5.53894
0.2775	16.51611	1.2085	-0.10071	-3.02124	8.7616
0.278	5.94177	-0.60425	-4.63257	-3.02124	9.76868
0.2785	11.38	-4.53186	-1.51062	-4.33044	18.63098
0.279	-5.33752	-4.22974	-1.91345	1.3092	18.02673
0.2795	-7.45239	-13.09204	-0.70496	-1.10779	20.04089
0.28	-6.54602	-11.17859	0.40283	0.70496	23.56567
0.2805	-9.76868	-11.2793	1.10779	1.2085	18.53027
0.281	-9.66797	-16.41541	2.5177	-2.61841	16.81824
0.2815	-17.22107	-14.40125	-3.7262	-0.50354	17.42249
0.282	-28.60107	-16.3147	-1.00708	-2.5177	21.65222
0.2825	-31.72302	-14.90479	-1.51062	-1.51062	19.73877
0.283	-32.22656	-16.91895	1.10779	-1.71204	16.61682
0.2835	-40.78674	-20.24231	0.70496	2.5177	13.89771
0.284	-45.41931	-15.91187	-0.50354	-0.10071	8.35876
0.2845	-33.53577	-16.81824	-4.33044	-5.74036	5.74036
0.285	-35.54993	-15.60974	0.20142	-3.52478	3.62549
0.2855	-34.44214	-18.22815	-3.8269	2.31628	4.43115
0.286	-33.53577	-15.91187	-0.50354	-2.21558	-6.64673
0.2865	-30.11169	-22.96143	-3.52478	-2.5177	-8.35876
0.287	-22.86072	-16.01257	2.71912	-0.10071	-6.74744
0.2875	-25.98267	-15.40833	-3.92761	-1.71204	-12.78992
0.288	-19.23523	-9.46655	-3.7262	0.30212	-11.58142
0.2885	-8.96301	-6.14319	-5.0354	2.01416	-22.25647
0.289	-6.94885	-8.25806	-0.60425	3.7262	-18.8324
0.2895	-0.10071	-0.30212	-3.8269	-2.61841	-17.52319
0.29	2.11487	0.60425	-1.51062	-7.85522	-19.94019
0.2905	10.97717	1.3092	-6.3446	-9.97009	-23.8678
0.291	8.96301	7.15027	0.60425	-3.32336	-22.86072
0.2915	17.82532	6.74744	-5.94177	-6.2439	-17.52319
0.292	22.45789	10.87646	-3.12195	-8.66089	-15.91187
0.2925	31.32019	8.7616	-4.02832	-7.95593	-16.01257
0.293	26.48621	10.77576	-2.71912	-2.31628	-17.22107
0.2935	31.01807	13.69629	-5.33752	-7.5531	-17.6239
0.294	28.29895	12.18567	-4.43115	-2.92053	-10.57434
0.2945	23.66638	13.59558	-2.31628	-7.5531	-5.13611
0.295	26.78833	11.58142	-1.40991	-3.52478	-3.22266
0.2955	24.87488	12.5885	-1.3092	-6.94885	-2.71912
0.296	25.98267	14.50195	1.2085	-2.81982	0.70496
0.2965	31.72302	6.94885	-2.71912	-8.66089	5.43823
0.297	21.85364	14.40125	3.02124	-3.92761	-2.31628
0.2975	17.72461	12.08496	0.10071	-4.12903	9.16443
0.298	8.66089	3.02124	5.94177	-1.91345	16.21399
0.2985	4.93469	9.46655	-0.10071	-0.10071	15.71045
0.299	-5.13611	6.14319	3.52478	-1.91345	17.52319
0.2995	-11.48071	1.51062	3.92761	1.10779	16.91895
0.3	-9.86938	-1.2085	3.7262	-5.53894	16.91895
0.3005	-17.6239	-5.74036	1.81274	-1.40991	20.44373
0.301	-20.24231	-9.16443	8.05664	-3.12195	23.06213
0.3015	-22.05505	-11.58142	1.3092	1.3092	25.57983
0.302	-24.87488	-11.17859	-4.33044	-1.81274	21.04797
0.3025	-30.81665	-18.32886	-1.91345	2.41699	24.47205
0.303	-32.93152	-18.02673	-0.50354	3.02124	20.1416
0.3035	-32.32727	-15.81116	-4.63257	1.91345	7.75452
0.304	-33.13293	-14.09912	-1.61133	1.2085	13.797
0.3045	-39.07471	-18.63098	-0.40283	2.92053	5.33752
0.305	-42.19666	-16.3147	-3.02124	2.41699	4.53186
0.3055	-36.85913	-15.91187	0.30212	-2.31628	-7.65381
0.306	-35.2478	-18.42957	-2.21558	-0.10071	-5.13611
0.3065	-28.50037	-12.38708	-1.81274	-0.70496	-6.3446
0.307	-28.09753	-12.5885	-4.53186	6.44531	-9.66797
0.3075	-24.77417	-16.01257	-3.22266	5.33752	-13.49487
0.308	-19.43665	-3.92761	-0.10071	-0.90637	-12.28638
0.3085	-16.91895	-10.57434	1.51062	1.40991	-19.33594
0.309	-3.12195	-4.12903	-3.7262	3.12195	-25.37842
0.3095	3.52478	-2.11487	-8.7616	-3.8269	-23.16284
0.31	3.42407	-0.30212	-2.21558	-2.41699	-16.41541
0.3105	5.23682	2.21558	-5.63965	0.30212	-19.03381
0.311	9.26514	0.50354	0.30212	-0.70496	-18.8324
0.3115	13.99841	9.46655	1.00708	-1.81274	-21.85364
0.312	20.84656	11.17859	6.84814	-4.12903	-31.92444
0.3125	31.52161	12.68921	0.40283	-8.96301	-27.29187
0.313	30.31311	16.51611	-2.31628	-3.32336	-22.55859
0.3135	29.70886	17.01965	-5.33752	-7.45239	-14.80408
0.314	30.51453	20.04089	-5.43823	-6.94885	-12.89062
0.3145	35.04639	12.28638	-3.7262	-6.04248	-6.54602
0.315	32.83081	15.00549	-1.10779	-2.21558	-2.31628
0.3155	31.11877	12.99133	-1.40991	-6.2439	-2.31628
0.316	32.32727	7.65381	-5.94177	-1.40991	1.61133
0.3165	27.89612	7.65381	2.11487	0.50354	2.61841
0.317	19.83948	8.35876	0.70496	-5.74036	4.73328
0.3175	17.12036	11.78284	6.94885	2.81982	6.94885
0.318	12.18567	4.12903	5.63965	-4.93469	12.5885
0.3185	5.74036	-1.2085	-0.30212	-0.40283	15.60974
0.319	5.43823	-2.92053	-0.90637	-2.21558	19.43665
0.3195	-4.22974	-0.30212	-4.22974	-1.10779	18.32886
0.32	-3.8269	-3.12195	-4.83398	-4.22974	15.20691
0.3205	-12.99133	-3.62549	-1.91345	-2.11487	23.8678
0.321	-18.12744	-7.35168	-0.10071	-0.40283	20.64514
0.3215	-27.79541	-17.12036	5.94177	-4.33044	19.43665
0.322	-25.27771	-10.77576	-5.53894	6.04248	21.55151
0.3225	-33.13293	-17.32178	-5.63965	3.7262	24.67346
0.323	-37.56409	-13.89771	-4.93469	1.00708	13.19275
0.3235	-36.75842	-12.5885	-2.5177	-0.90637	12.78992
0.324	-38.87329	-16.61682	-2.41699	-0.90637	7.5531
0.3245	-40.68604	-12.08496	-1.2085	6.94885	3.02124
0.325	-36.05347	-11.58142	3.32336	0.50354	3.52478
0.3255	-35.75134	-19.63806	-0.10071	1.91345	-0.10071
0.326	-36.55701	-12.99133	-4.12903	4.53186	-3.12195
0.3265	-39.17542	-17.72461	0.80566	1.40991	-6.2439
0.327	-39.27612	-15.00549	-0.10071	-6.64673	-12.48779
0.3275	-25.47913	-15.40833	3.52478	-4.53186	-14.70337
0.328	-17.12036	-7.25098	-2.41699	-0.10071	-19.13452
0.3285	-17.52319	-7.75452	6.3446	1.10779	-16.01257
0.329	-3.8269	-8.35876	-3.7262	4.93469	-23.06213
0.3295	7.45239	-4.73328	-3.92761	2.5177	-23.16284
0.33	9.56726	-5.74036	-6.64673	3.02124	-25.27771
0.3305	7.85522	1.10779	-10.57434	0.10071	-26.88904
0.331	7.15027	2.92053	-3.12195	-2.81982	-25.68054
0.3315	15.91187	8.7616	0.70496	-6.04248	-20.64514
0.332	20.44373	10.37292	-2.92053	-8.35876	-16.3147
0.3325	26.58691	9.76868	1.00708	-1.3092	-19.33594
0.333	36.75842	7.75452	3.8269	0.50354	-16.41541
0.3335	30.31311	10.47363	1.51062	2.71912	-14.30054
0.334	32.32727	10.17151	-0.10071	2.21558	-15.91187
0.3345	25.37842	10.17151	1.10779	-5.33752	-6.04248
0.335	33.9386	12.48779	0.90637	-1.40991	-2.31628
0.3355	33.83789	6.64673	-2.11487	-1.61133	-3.7262
0.336	31.21948	12.48779	-4.93469	-3.8269	1.10779
0.3365	28.39966	10.17151	1.40991	-6.14319	7.85522
0.337	24.67346	6.64673	-1.61133	-0.20142	2.81982
0.3375	24.87488	1.10779	-5.94177	-4.73328	9.36584
0.338	24.87488	2.5177	-5.53894	-5.53894	16.21399
0.3385	16.91895	-1.51062	-4.33044	2.31628	16.81824
0.339	1.91345	0.80566	1.10779	-2.31628	25.88196
0.3395	-8.96301	-4.73328	-9.16443	1.10779	22.45789
0.34	-8.15735	-5.23682	-7.45239	-3.42407	24.67346
0.3405	-8.56018	-8.96301	-5.94177	-1.3092	24.67346
0.341	-20.24231	-6.3446	-8.35876	1.3092	17.52319
0.3415	-18.73169	-16.11328	-5.63965	6.14319	25.57983
0.342	-19.83948	-15.00549	-5.43823	2.01416	22.05505
0.3425	-31.52161	-14.80408	-9.36584	-1.91345	20.44373
0.343	-37.96692	-21.3501	-2.01416	-0.70496	18.22815
0.3435	-40.58533	-16.61682	2.71912	0.10071	18.53027
0.344	-48.84338	-19.73877	-0.30212	-1.3092	14.60266
0.3445	-51.05896	-16.41541	-5.74036	-0.20142	3.62549
0.345	-32.93152	-16.01257	-0.10071	-0.70496	0.60425
0.3455	-29.70886	-18.53027	-3.8269	-0.80566	2.11487
0.346	-26.88904	-23.8678	-0.20142	-10.17151	-3.42407
0.3465	-23.16284	-15.50903	-1.00708	-2.81982	-4.83398
0.347	-27.6947	-13.89771	-2.31628	-8.15735	-7.25098
0.3475	-19.03381	-6.3446	-9.26514	-5.43823	-11.38
0.348	-18.93311	-4.12903	-3.42407	-8.56018	-15.40833
0.3485	-18.02673	1.10779	0	-7.75452	-18.32886
0.349	-12.78992	-0.30212	0.90637	-2.61841	-19.73877
0.3495	-11.58142	7.95593	0.20142	-4.53186	-15.60974
0.35	-12.48779	5.33752	4.43115	-7.75452	-16.61682
0.3505	-0.80566	4.53186	3.8269	-11.38	-26.18408
0.351	4.53186	4.02832	1.3092	-9.26514	-24.57275
0.3515	15.00549	11.98425	2.31628	-2.5177	-18.63098
0.352	15.60974	8.56018	7.35168	-8.56018	-21.24939
0.3525	22.25647	9.16443	1.71204	-2.5177	-17.01965
0.353	29.91028	7.45239	6.04248	-1.71204	-15.40833
0.3535	28.50037	16.41541	3.32336	-7.95593	-12.38708
0.354	32.7301	11.98425	4.63257	-8.8623	-6.94885
0.3545	37.96692	14.90479	-5.33752	-12.08496	-1.51062
0.355	36.4563	11.68213	-2.71912	-6.44531	3.52478
0.3555	26.48621	18.8324	0.20142	-3.7262	8.7616
0.356	30.71594	13.19275	5.53894	-0.30212	6.64673
0.3565	26.78833	7.95593	1.10779	-3.52478	7.35168
0.357	21.65222	9.26514	0	-7.15027	14.09912
0.3575	13.19275	12.38708	-3.12195	-8.15735	16.3147
0.358	12.38708	8.45947	-1.3092	-5.33752	17.6239
0.3585	5.0354	2.92053	-0.10071	-7.85522	20.04089
0.359	-2.5177	-0.50354	-1.3092	-1.10779	26.48621
0.3595	-4.33044	-5.53894	-4.33044	-1.10779	28.9032
0.36	-4.63257	-2.41699	-4.93469	-2.5177	25.47913
0.3605	-13.797	-12.48779	-3.52478	0.10071	30.01099
0.361	-12.99133	-3.12195	-8.05664	-4.63257	28.09753
0.3615	-19.83948	-9.86938	-5.0354	-10.17151	28.70178
0.362	-23.8678	-15.00549	-9.06372	-0.90637	22.45789
0.3625	-33.73718	-19.83948	-5.33752	-1.71204	27.49329
0.363	-33.9386	-20.44373	-4.73328	-3.22266	16.51611
0.3635	-41.39099	-15.40833	-1.71204	3.12195	16.81824
0.364	-32.42798	-15.30762	-5.43823	-2.5177	21.65222
0.3645	-34.03931	-17.01965	3.22266	0	13.69629
0.365	-37.36267	-9.16443	-1.3092	-1.91345	9.36584
0.3655	-36.65771	-15.00549	-2.41699	-2.01416	-1.91345
0.366	-42.39807	-18.02673	-0.10071	0.30212	-0.90637
0.3665	-31.4209	-14.80408	-5.13611	4.93469	0.30212
0.367	-25.88196	-10.67505	-2.61841	0.50354	-3.42407
0.3675	-25.47913	-9.16443	-2.11487	-0.10071	-8.25806
0.368	-21.04797	-11.78284	-3.7262	7.85522	-15.81116
0.3685	-10.17151	-5.53894	-5.74036	0.50354	-16.91895
0.369	-4.83398	3.32336	0.50354	2.31628	-16.41541
0.3695	0.20142	0.50354	4.63257	-1.61133	-25.27771
0.37	0.50354	-0.60425	-0.30212	-1.51062	-19.53735
0.3705	1.3092	2.81982	3.22266	-10.57434	-16.01257
0.371	8.56018	-0.50354	3.42407	-0.70496	-18.8324
0.3715	12.5885	5.13611	-0.90637	-3.7262	-15.00549
0.372	16.91895	3.02124	-5.43823	-5.63965	-17.32178
0.3725	29.20532	10.0708	-0.10071	-2.31628	-25.47913
0.373	26.28479	8.15735	-0.30212	-3.12195	-22.15576
0.3735	33.43506	0.20142	-3.52478	1.3092	-5.74036
0.374	31.52161	6.04248	1.71204	2.11487	-8.05664
0.3745	28.19824	8.56018	-1.51062	-4.93469	0.10071
0.375	31.32019	10.67505	-2.92053	-4.73328	-5.94177
0.3755	25.68054	13.39417	-7.75452	4.12903	-5.0354
0.376	24.97559	8.25806	-1.2085	-3.92761	5.74036
0.3765	25.68054	12.28638	2.11487	-0.10071	6.2439
0.377	20.04089	6.14319	-1.91345	-3.8269	9.86938
0.3775	15.30762	7.85522	0.60425	-3.7262	8.8623
0.378	10.57434	1.91345	1.2085	-6.14319	9.36584
0.3785	5.53894	0.30212	-1.00708	1.2085	16.71753
0.379	2.81982	-5.43823	-6.44531	5.84106	20.44373
0.3795	0	-3.12195	-6.74744	2.11487	24.06921
0.38	-8.96301	-6.14319	-7.35168	2.31628	15.30762
0.3805	-10.27222	-9.97009	-5.13611	-2.61841	20.24231
0.381	-13.19275	-7.95593	-2.01416	0.30212	23.46497
0.3815	-22.05505	-13.09204	-0.10071	6.54602	23.36426
0.382	-31.21948	-11.58142	1.91345	0.60425	24.87488
0.3825	-36.15417	-13.797	4.63257	0.90637	20.24231
0.383	-41.59241	-18.73169	1.61133	2.01416	18.63098
0.3835	-40.78674	-12.18567	2.11487	0.10071	22.25647
0.384	-43.40515	-19.94019	1.00708	1.91345	14.19983
0.3845	-43.70728	-10.37292	-5.53894	3.02124	-0.30212
0.385	-41.18958	-10.57434	-1.40991	-0.10071	4.53186
0.3855	-36.95984	-19.63806	-7.45239	2.01416	-0.60425
0.386	-38.47046	-12.08496	-1.51062	-2.61841	0.10071
0.3865	-36.85913	-12.89062	-7.04956	1.10779	-2.5177
0.387	-37.66479	-10.47363	1.61133	-0.60425	-8.45947
0.3875	-38.16833	-1.3092	0.30212	-0.10071	-16.41541
0.388	-30.81665	-6.2439	-3.12195	4.33044	-16.61682
0.3885	-16.71753	-3.8269	2.92053	-2.41699	-24.06921
0.389	-9.16443	-2.41699	2.31628	-0.20142	-28.29895
0.3895	1.40991	-2.5177	0.90637	-6.74744	-28.60107
0.39	7.35168	-6.04248	-3.52478	-1.10779	-27.39258
0.3905	19.83948	-8.15735	-1.40991	-0.40283	-18.32886
0.391	18.02673	-2.11487	1.00708	0.90637	-18.53027
0.3915	21.45081	-1.40991	-3.42407	-1.91345	-25.98267
0.392	26.48621	4.02832	-6.94885	-1.71204	-18.53027
0.3925	30.81665	12.08496	5.63965	-3.02124	-23.26355
0.393	27.49329	10.0708	-0.70496	-9.97009	-17.32178
0.3935	30.91736	5.74036	1.00708	-1.51062	-15.1062
0.394	35.95276	9.86938	0.10071	-6.54602	-13.59558
0.3945	36.15417	11.17859	-1.81274	-7.15027	-2.92053
0.395	31.62231	5.94177	-5.53894	-3.42407	-2.21558
0.3955	28.29895	5.43823	1.3092	0.40283	-3.22266
0.396	24.97559	7.15027	-2.5177	-3.42407	4.33044
0.3965	28.29895	10.27222	1.61133	-2.61841	1.61133
0.397	24.37134	9.06372	-7.65381	-2.5177	7.15027
0.3975	16.21399	2.5177	-3.12195	2.31628	8.7616
0.398	17.72461	-0.90637	-4.93469	-0.40283	12.99133
0.3985	11.58142	-2.61841	0	-9.16443	13.69629
0.399	0.90637	1.81274	-4.33044	-1.61133	23.06213
0.3995	-4.33044	-3.7262	-7.95593	-2.5177	21.45081
0.4	-9.06372	-6.2439	-6.3446	-0.10071	20.04089
0.4005	-14.40125	-8.8623	2.31628	2.21558	18.42957
0.401	-20.74585	-8.05664	-0.50354	-5.33752	16.71753
0.4015	-20.74585	-14.30054	-7.15027	-1.81274	21.3501
0.402	-26.08337	-11.2793	-5.63965	-6.2439	19.73877
0.4025	-35.04639	-15.20691	-4.33044	-0.60425	19.13452
0.403	-42.59949	-11.07788	3.7262	1.3092	8.66089
0.4035	-38.16833	-20.24231	-2.92053	2.71912	3.92761
0.404	-39.47754	-19.23523	4.33044	-0.10071	2.71912
0.4045	-41.39099	-21.55151	5.13611	-5.23682	-1.91345
0.405	-41.39099	-20.04089	1.81274	-3.12195	-0.10071
0.4055	-41.4917	-21.65222	6.64673	2.11487	-4.12903
0.406	-31.92444	-16.51611	0.20142	5.53894	-7.5531
0.4065	-32.83081	-13.797	1.3092	-0.10071	-3.92761
0.407	-30.2124	-12.5885	-2.61841	2.31628	-8.66089
0.4075	-26.78833	-7.45239	-3.8269	-0.50354	-17.22107
0.408	-16.61682	-10.57434	1.71204	-1.2085	-22.05505
0.4085	-10.97717	-7.5531	-5.94177	-3.12195	-18.22815
0.409	-6.14319	1.61133	-5.33752	-4.12903	-25.177
0.4095	-7.95593	6.94885	-11.58142	-0.30212	-25.07629
0.41	-2.81982	5.94177	-4.53186	-3.12195	-20.94727
0.4105	4.12903	5.0354	-2.61841	0.50354	-22.05505
0.411	15.40833	7.85522	-1.51062	-2.81982	-26.48621
0.4115	13.89771	6.84814	-3.12195	1.10779	-23.46497
0.412	18.73169	4.22974	-2.81982	-4.33044	-23.06213
0.4125	20.44373	13.29346	-0.10071	-1.10779	-20.24231
0.413	30.41382	10.87646	-2.41699	2.31628	-16.71753
0.4135	26.88904	13.19275	3.62549	-0.10071	-14.60266
0.414	32.62939	10.57434	3.22266	-7.5531	-7.5531
0.4145	30.81665	4.33044	3.7262	-3.42407	-5.13611
0.415	34.84497	9.97009	-4.33044	-4.63257	-2.31628
0.4155	32.83081	9.76868	-8.35876	-4.83398	-7.5531
0.416	22.25647	15.20691	1.10779	-3.62549	-8.15735
0.4165	25.98267	8.56018	-0.90637	-0.20142	-1.3092
0.417	27.79541	-0.30212	-3.22266	0.80566	-4.02832
0.4175	23.26355	-1.71204	-4.53186	-0.70496	6.54602
0.418	13.99841	-0.80566	-6.04248	-4.73328	12.48779
0.4185	13.797	-2.11487	-2.11487	-4.33044	14.60266
0.419	3.02124	-2.5177	-2.31628	2.5177	16.91895
0.4195	-7.15027	-5.94177	-3.8269	0.70496	13.99841
0.42	-3.12195	-7.15027	-2.21558	0.50354	18.73169
0.4205	-18.8324	-10.27222	-1.40991	0.20142	13.29346
0.421	-18.8324	-8.8623	1.2085	-1.91345	15.81116
0.4215	-17.72461	-15.50903	-6.3446	-2.81982	15.50903
0.422	-31.01807	-14.09912	-6.64673	-2.81982	15.40833
0.4225	-30.51453	-11.88354	-7.65381	-2.81982	13.797
0.423	-32.93152	-14.19983	-8.25806	-2.81982	10.47363
0.4235	-37.26196	-13.99841	-5.23682	-2.81982	11.58142
0.424	-40.08179	-9.26514	-6.74744	-2.81982	5.74036
0.4245	-37.96692	-11.07788	-4.43115	-2.81982	1.51062
