massimale_chiusura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
1.696	-54.38232	-21.24939	-9.56726	21.65222	-7.5531
1.6965	-58.30994	-15.00549	-1.3092	18.22815	-11.58142
1.697	-47.93701	-19.94019	-5.23682	25.07629	-22.05505
1.6975	-46.22498	-19.13452	-3.62549	23.56567	-24.57275
1.698	-48.94409	-14.60266	7.25098	21.75293	-29.30603
1.6985	-47.03064	-16.11328	-0.70496	20.1416	-38.67188
1.699	-40.78674	-8.56018	-1.3092	25.07629	-45.3186
1.6995	-37.96692	-17.6239	-2.81982	25.68054	-50.15259
1.7	-27.99683	-11.2793	-2.01416	29.00391	-48.54126
1.7005	-17.01965	-13.99841	-2.5177	24.57275	-51.05896
1.701	-11.78284	-7.35168	0.60425	22.6593	-54.0802
1.7015	-2.71912	-1.91345	-2.92053	20.44373	-44.51294
1.702	1.61133	0.70496	-4.83398	10.37292	-49.54834
1.7025	9.16443	-1.10779	-5.23682	5.53894	-45.2179
1.703	27.39258	-3.7262	-3.7262	8.35876	-36.65771
1.7035	23.46497	3.62549	-10.87646	-0.10071	-31.21948
1.704	29.70886	4.73328	-2.31628	-5.43823	-27.49329
1.7045	33.43506	11.17859	-4.43115	-5.74036	-18.63098
1.705	49.0448	10.77576	-3.92761	-10.57434	-11.78284
1.7055	52.67029	13.19275	-2.71912	-21.14868	-3.32336
1.706	52.06604	9.56726	-0.60425	-16.71753	3.42407
1.7065	49.14551	13.89771	-4.12903	-22.15576	19.63806
1.707	50.15259	15.40833	-6.2439	-24.47205	21.65222
1.7075	43.20374	15.50903	-0.80566	-21.14868	25.98267
1.708	41.08887	12.89062	5.33752	-24.06921	31.82373
1.7085	34.34143	10.17151	4.02832	-24.06921	36.35559
1.709	40.48462	10.0708	-0.10071	-30.2124	34.84497
1.7095	31.72302	8.15735	3.8269	-29.10461	37.96692
1.71	26.48621	2.21558	0.10071	-22.35718	44.91577
1.7105	12.89062	6.04248	-2.41699	-21.24939	51.66321
1.711	7.15027	-0.10071	-6.54602	-20.04089	52.06604
1.7115	-6.3446	-5.74036	-2.5177	-11.17859	48.64197
1.712	-9.97009	-4.43115	10.17151	-10.27222	42.59949
1.7125	-14.19983	-5.94177	-0.10071	-7.04956	38.57117
1.713	-26.08337	-9.56726	-5.43823	-9.16443	38.87329
1.7135	-25.68054	-11.88354	0	1.10779	28.09753
1.714	-34.64355	-13.49487	1.3092	1.00708	23.96851
1.7145	-50.65613	-14.70337	-3.12195	3.8269	27.09045
1.715	-54.48303	-11.98425	-2.41699	10.0708	6.14319
1.7155	-53.77808	-17.01965	-3.02124	9.36584	3.92761
1.716	-61.73401	-23.36426	-2.5177	16.81824	-0.90637
1.7165	-53.17383	-19.33594	-8.05664	18.42957	-13.29346
1.717	-57.9071	-18.42957	-5.0354	20.94727	-19.13452
1.7175	-52.8717	-7.95593	-0.40283	19.13452	-28.50037
1.718	-50.85754	-13.797	-8.56018	20.1416	-35.44922
1.7185	-47.63489	-13.59558	-5.94177	30.01099	-40.58533
1.719	-39.57825	-9.36584	-3.92761	23.8678	-43.20374
1.7195	-38.26904	-12.89062	-2.31628	25.27771	-47.8363
1.72	-30.31311	-12.89062	-5.43823	23.66638	-53.47595
1.7205	-21.3501	-13.29346	-3.8269	23.26355	-54.28162
1.721	-5.53894	-0.30212	-4.43115	13.99841	-49.34692
1.7215	-2.21558	0.50354	-4.93469	12.5885	-46.72852
1.722	7.35168	3.8269	-5.94177	13.59558	-47.53418
1.7225	9.97009	5.53894	-5.94177	9.97009	-43.00232
1.723	15.50903	5.43823	-0.50354	1.2085	-39.57825
1.7235	20.64514	10.77576	-2.81982	7.04956	-32.12585
1.724	32.7301	10.17151	-3.7262	0	-28.80249
1.7245	32.32727	15.30762	-12.18567	-7.15027	-15.91187
1.725	40.38391	18.53027	-4.63257	-8.35876	-12.08496
1.7255	39.37683	16.71753	-1.71204	-13.49487	-0.80566
1.726	38.974	18.32886	-0.60425	-20.1416	4.93469
1.7265	42.29736	12.99133	2.31628	-23.26355	10.37292
1.727	42.7002	11.38	1.71204	-25.88196	11.78284
1.7275	41.18958	8.05664	-3.92761	-23.66638	24.06921
1.728	36.35559	8.45947	1.81274	-22.86072	25.78125
1.7285	38.26904	13.19275	-3.12195	-31.92444	34.54285
1.729	30.2124	9.36584	-0.10071	-24.47205	42.49878
1.7295	30.31311	14.09912	-2.31628	-25.27771	46.02356
1.73	29.20532	7.75452	-0.90637	-27.6947	42.29736
1.7305	14.30054	4.22974	3.92761	-24.87488	46.22498
1.731	7.25098	-0.30212	-0.10071	-29.91028	47.23206
1.7315	-2.41699	-4.02832	1.71204	-17.12036	42.19666
1.732	-5.33752	-3.7262	1.91345	-13.29346	40.78674
1.7325	-18.02673	-0.10071	-2.5177	-13.29346	39.27612
1.733	-22.6593	-11.58142	-2.5177	-6.74744	34.74426
1.7335	-25.27771	-15.30762	-2.11487	-0.50354	29.30603
1.734	-30.71594	-13.89771	0.80566	3.02124	25.47913
1.7345	-43.40515	-17.01965	0.50354	6.84814	18.22815
1.735	-51.15967	-10.87646	-2.5177	10.67505	7.75452
1.7355	-49.95117	-18.02673	-2.21558	20.84656	0.60425
1.736	-41.79382	-16.01257	-4.83398	19.53735	-8.7616
1.7365	-39.27612	-21.55151	-4.12903	22.35718	-11.88354
1.737	-25.47913	-18.12744	-5.43823	19.13452	-21.14868
1.7375	-31.4209	-18.22815	-2.41699	20.34302	-26.88904
1.738	-33.33435	-22.05505	-4.73328	23.66638	-36.35559
1.7385	-33.13293	-18.93311	-1.10779	18.93311	-33.33435
1.739	-30.31311	-17.6239	-0.10071	32.62939	-38.16833
1.7395	-29.80957	-12.18567	2.01416	21.85364	-49.34692
1.74	-27.59399	-13.69629	-3.32336	24.27063	-47.63489
1.7405	-22.45789	-13.59558	1.10779	23.36426	-51.86462
1.741	-13.19275	-9.26514	4.73328	11.78284	-52.46887
1.7415	-2.31628	-3.52478	-4.02832	3.92761	-48.13843
1.742	5.33752	-0.90637	-5.33752	13.59558	-48.03772
1.7425	6.54602	-0.10071	-3.32336	6.74744	-39.17542
1.743	8.96301	-2.41699	-0.30212	4.43115	-38.47046
1.7435	3.7262	6.64673	-3.22266	-1.51062	-31.52161
1.744	3.62549	12.78992	-2.21558	-4.93469	-25.07629
1.7445	7.35168	18.12744	4.43115	-7.15027	-22.25647
1.745	18.02673	16.81824	-0.40283	-12.28638	-18.02673
1.7455	44.81506	13.89771	-4.53186	-17.42249	-8.25806
1.746	53.07312	8.25806	-4.12903	-16.21399	4.83398
1.7465	60.92834	9.56726	1.61133	-25.07629	14.19983
1.747	58.10852	8.35876	-5.94177	-21.95435	19.53735
1.7475	63.54675	6.54602	1.71204	-21.24939	26.18408
1.748	60.3241	6.3446	-4.63257	-26.28479	32.02515
1.7485	56.09436	3.02124	-1.3092	-28.39966	38.36975
1.749	54.98657	7.95593	1.10779	-29.60815	46.82922
1.7495	50.45471	6.54602	0.70496	-24.06921	45.11719
1.75	40.38391	3.52478	-5.74036	-19.94019	42.7002
1.7505	23.36426	-0.90637	-4.93469	-18.22815	47.8363
1.751	1.3092	2.21558	0.90637	-18.8324	55.59082
1.7515	-11.98425	-2.5177	5.33752	-13.19275	49.64905
1.752	-31.32019	-0.50354	-0.10071	-15.91187	40.78674
1.7525	-46.62781	-2.92053	2.92053	-12.08496	38.06763
1.753	-65.15808	-4.22974	-0.70496	-10.57434	34.74426
1.7535	-63.34534	6.04248	2.31628	-0.30212	29.10461
1.754	-62.74109	-0.30212	-1.71204	2.31628	21.85364
1.7545	-62.53967	-2.71912	1.51062	4.33044	16.81824
1.755	-64.151	-9.16443	5.33752	7.15027	10.47363
1.7555	-65.15808	-9.66797	-3.32336	9.26514	-0.50354
1.756	-60.62622	-17.82532	-3.22266	17.92603	-7.04956
1.7565	-59.21631	-15.40833	-1.00708	21.04797	-17.22107
1.757	-55.89294	-9.06372	-1.40991	19.73877	-22.05505
1.7575	-46.42639	-16.71753	-8.15735	16.41541	-31.62231
1.758	-46.62781	-10.87646	-0.80566	18.42957	-31.32019
1.7585	-37.56409	-20.54443	-9.36584	26.78833	-41.69312
1.759	-30.91736	-18.22815	-7.95593	23.46497	-45.11719
1.7595	-18.93311	-21.24939	-5.43823	28.39966	-49.24622
1.76	-9.26514	-18.93311	-1.3092	22.05505	-46.62781
1.7605	-7.95593	-19.94019	0.10071	23.36426	-53.47595
1.761	1.00708	-12.28638	2.31628	16.71753	-47.03064
1.7615	14.50195	-8.45947	-3.02124	10.0708	-49.54834
1.762	19.53735	-4.73328	-6.74744	6.94885	-46.92993
1.7625	23.96851	0.90637	-2.41699	2.21558	-42.39807
1.763	19.43665	2.71912	-0.90637	4.02832	-38.77258
1.7635	23.46497	5.84106	-4.93469	2.92053	-35.65063
1.764	25.57983	5.33752	-2.21558	-1.51062	-31.4209
1.7645	37.36267	11.17859	-2.5177	-5.33752	-23.46497
1.765	45.82214	7.85522	-5.43823	-9.46655	-17.12036
1.7655	44.91577	6.44531	1.71204	-13.09204	-3.7262
1.766	48.84338	10.27222	-4.63257	-22.86072	0.60425
1.7665	46.32568	7.85522	-3.42407	-16.71753	13.09204
1.767	34.34143	18.22815	-6.14319	-20.74585	18.63098
1.7675	24.67346	15.1062	-0.10071	-21.14868	28.39966
1.768	27.39258	15.20691	-1.10779	-23.36426	31.72302
1.7685	15.91187	16.81824	12.18567	-25.47913	34.54285
1.769	14.09912	14.90479	5.43823	-27.6947	41.18958
1.7695	12.28638	14.70337	2.92053	-25.57983	41.59241
1.77	-0.30212	13.59558	3.22266	-25.88196	47.7356
1.7705	3.12195	12.28638	-7.95593	-26.08337	47.93701
1.771	-1.40991	5.84106	-9.06372	-25.07629	51.05896
1.7715	-11.98425	5.43823	-3.12195	-12.78992	47.43347
1.772	-13.89771	3.92761	-5.33752	-7.65381	44.81506
1.7725	-16.21399	-1.51062	-0.10071	-7.85522	49.14551
1.773	-22.05505	-7.5531	-0.50354	-3.8269	34.14001
1.7735	-33.03223	-8.96301	-2.5177	0.70496	34.34143
1.774	-39.57825	-11.78284	-6.2439	3.7262	25.07629
1.7745	-36.55701	-17.42249	-6.2439	16.21399	20.24231
1.775	-43.40515	-16.41541	-4.73328	12.99133	8.56018
1.7755	-51.66321	-22.05505	-5.13611	5.43823	3.22266
1.776	-58.91418	-19.03381	-1.51062	16.21399	-1.3092
1.7765	-61.6333	-10.0708	-1.00708	20.1416	-14.09912
1.777	-61.53259	-12.48779	-1.51062	22.96143	-19.63806
1.7775	-56.39648	-14.70337	-3.12195	22.6593	-22.96143
1.778	-48.64197	-11.58142	-1.3092	28.09753	-34.34143
1.7785	-43.80798	-9.26514	-7.35168	23.76709	-41.18958
1.779	-47.43347	-11.17859	-2.5177	21.45081	-44.21082
1.7795	-37.56409	-7.15027	-5.94177	23.46497	-47.33276
1.78	-35.95276	-7.35168	-2.31628	22.86072	-42.49878
1.7805	-23.56567	-8.35876	-3.7262	21.04797	-49.24622
1.781	-15.60974	-6.04248	-0.60425	13.99841	-49.0448
1.7815	-0.50354	-1.51062	-5.33752	19.94019	-49.24622
1.782	-1.10779	-0.50354	-1.51062	7.15027	-47.8363
1.7825	9.36584	-1.91345	-4.12903	2.21558	-41.79382
1.783	16.11328	4.53186	-2.71912	3.22266	-43.00232
1.7835	24.67346	6.14319	-2.41699	-5.63965	-33.63647
1.784	28.9032	7.25098	-0.20142	0.10071	-28.80249
1.7845	37.7655	15.40833	2.81982	-12.18567	-18.63098
1.785	48.94409	15.00549	-3.7262	-10.97717	-9.97009
1.7855	47.7356	11.48071	-4.53186	-13.09204	-6.04248
1.786	48.54126	14.80408	1.61133	-21.3501	1.61133
1.7865	50.2533	7.85522	1.71204	-18.8324	10.77576
1.787	52.8717	12.18567	-0.10071	-21.75293	13.09204
1.7875	46.82922	13.49487	-1.2085	-24.67346	25.07629
1.788	41.39099	10.47363	0.30212	-30.71594	29.10461
1.7885	47.13135	8.96301	1.51062	-29.91028	35.04639
1.789	36.75842	6.2439	2.5177	-28.9032	39.07471
1.7895	36.35559	15.1062	5.63965	-31.21948	41.18958
1.79	27.59399	4.12903	1.40991	-27.79541	48.84338
1.7905	16.81824	4.53186	-2.11487	-21.45081	44.41223
1.791	8.35876	2.01416	-2.11487	-20.84656	51.86462
1.7915	-0.50354	3.32336	-5.43823	-15.20691	44.0094
1.792	-3.42407	-3.12195	-2.61841	-9.26514	43.70728
1.7925	-10.27222	-1.2085	-4.73328	-5.53894	40.78674
1.793	-18.12744	-0.20142	-1.2085	0.60425	36.15417
1.7935	-24.47205	-12.48779	-7.15027	-2.71912	35.04639
1.794	-31.11877	-11.38	-2.81982	2.11487	23.96851
1.7945	-36.85913	-15.00549	0.50354	6.64673	20.04089
1.795	-47.03064	-17.42249	1.3092	16.81824	4.43115
1.7955	-51.76392	-21.75293	-5.63965	13.797	3.42407
1.796	-55.69153	-19.73877	-1.3092	13.29346	-5.53894
1.7965	-54.28162	-18.63098	2.11487	19.63806	-15.81116
1.797	-50.45471	-22.96143	-2.31628	15.00549	-24.47205
1.7975	-49.34692	-13.39417	-1.71204	23.26355	-24.37134
1.798	-47.03064	-11.78284	-0.50354	23.8678	-32.83081
1.7985	-46.02356	-12.78992	-5.13611	24.37134	-39.57825
1.799	-44.81506	-12.18567	-5.0354	27.89612	-44.71436
1.7995	-39.77966	-6.3446	-2.81982	22.15576	-46.02356
1.8	-34.34143	-14.80408	-1.2085	20.84656	-55.79224
1.8005	-22.76001	-7.45239	-2.81982	23.26355	-47.8363
1.801	-12.38708	-0.90637	0.50354	21.85364	-53.47595
1.8015	-3.7262	-0.80566	0.90637	13.89771	-46.02356
1.802	6.44531	-4.63257	-0.10071	7.45239	-40.98816
1.8025	5.23682	-1.2085	2.31628	4.02832	-46.62781
1.803	16.81824	-0.10071	0.60425	2.61841	-33.9386
1.8035	28.09753	0.20142	-4.12903	-3.22266	-27.6947
1.804	26.28479	3.22266	-1.00708	-8.45947	-25.78125
1.8045	33.13293	10.87646	-0.20142	-7.65381	-15.20691
1.805	38.67188	8.25806	2.81982	-12.99133	-5.53894
1.8055	46.42639	9.86938	2.21558	-15.20691	-5.13611
1.806	54.68445	12.5885	1.51062	-23.26355	1.71204
1.8065	53.97949	9.66797	2.5177	-23.06213	6.14319
1.807	54.98657	13.49487	0	-23.8678	9.76868
1.8075	49.24622	2.92053	-5.43823	-26.58691	27.79541
1.808	46.02356	12.38708	0.10071	-28.50037	30.11169
1.8085	42.7002	8.35876	-0.90637	-33.53577	34.54285
1.809	37.26196	6.74744	-2.41699	-27.6947	40.2832
1.8095	39.47754	1.51062	0.30212	-22.55859	46.22498
1.81	23.26355	0.10071	4.93469	-21.45081	49.44763
1.8105	15.40833	-2.41699	3.22266	-14.19983	54.98657
1.811	15.00549	1.51062	-5.13611	-20.64514	53.87878
1.8115	1.71204	-0.20142	-3.42407	-15.30762	51.05896
1.812	-6.04248	-6.74744	-2.01416	-18.02673	46.62781
1.8125	-8.35876	-8.56018	-10.27222	-12.99133	44.0094
1.813	-25.07629	-7.5531	-4.73328	-9.97009	43.80798
1.8135	-30.11169	-11.17859	-5.33752	-8.35876	28.60107
1.814	-30.2124	-16.61682	2.92053	-1.40991	24.97559
1.8145	-37.06055	-12.48779	-0.10071	2.31628	16.21399
1.815	-53.47595	-13.99841	0.30212	7.25098	11.88354
1.8155	-53.47595	-5.63965	-2.71912	11.58142	1.10779
1.816	-58.71277	-6.74744	0.20142	18.63098	-6.74744
1.8165	-54.28162	-11.78284	-0.90637	21.95435	-11.58142
1.817	-50.85754	-15.60974	-0.10071	18.42957	-17.6239
1.8175	-53.67737	-15.91187	-6.54602	25.07629	-23.06213
1.818	-48.64197	-14.60266	-0.90637	22.25647	-26.68762
1.8185	-47.13135	-15.00549	3.8269	21.45081	-41.69312
1.819	-41.99524	-13.49487	-3.7262	22.45789	-43.90869
1.8195	-40.1825	-18.12744	5.23682	18.02673	-45.2179
1.82	-35.75134	-15.20691	-5.74036	23.66638	-52.06604
1.8205	-24.16992	-7.35168	-3.52478	20.74585	-51.05896
1.821	-12.5885	-2.71912	4.12903	15.71045	-53.07312
1.8215	-9.06372	2.11487	-0.90637	18.63098	-53.07312
1.822	3.52478	0.90637	3.22266	7.5531	-46.92993
1.8225	9.76868	-0.10071	0.20142	4.43115	-40.58533
1.823	18.12744	6.64673	2.11487	6.64673	-34.94568
1.8235	17.82532	-4.12903	3.62549	2.71912	-32.83081
1.824	24.27063	2.5177	1.40991	0.60425	-29.80957
1.8245	40.38391	6.14319	0.50354	-8.7616	-25.68054
1.825	39.37683	7.5531	-0.60425	-12.89062	-10.77576
1.8255	42.19666	8.05664	-1.51062	-15.60974	-8.7616
1.826	51.96533	13.797	3.22266	-19.23523	4.02832
1.8265	50.45471	11.58142	10.0708	-22.05505	11.78284
1.827	39.98108	6.94885	-0.30212	-26.08337	17.82532
1.8275	42.19666	9.36584	3.32336	-24.97559	29.91028
1.828	41.29028	5.94177	5.63965	-25.57983	34.84497
1.8285	41.18958	10.57434	-0.30212	-26.68762	35.14709
1.829	33.53577	13.49487	9.46655	-27.19116	36.55701
1.8295	35.65063	11.58142	-2.71912	-23.16284	44.31152
1.83	27.59399	5.94177	-0.10071	-28.70178	53.97949
1.8305	12.89062	1.81274	4.93469	-21.04797	44.71436
1.831	3.92761	3.7262	2.71912	-17.42249	44.11011
1.8315	-6.14319	-1.91345	2.21558	-20.04089	48.03772
1.832	-11.68213	-9.46655	-0.10071	-17.92603	44.51294
1.8325	-22.76001	-7.35168	-1.61133	-13.49487	46.02356
1.833	-22.45789	0	3.32336	-6.94885	36.35559
1.8335	-27.89612	-11.17859	2.61841	-2.71912	30.81665
1.834	-33.9386	-14.19983	-2.41699	10.0708	22.76001
1.8345	-41.69312	-15.20691	-1.81274	1.71204	18.22815
1.835	-42.09595	-18.63098	-3.7262	11.48071	9.06372
1.8355	-51.66321	-13.19275	-2.92053	18.42957	5.63965
1.836	-53.97949	-14.50195	-4.43115	13.59558	-4.53186
1.8365	-53.97949	-17.82532	-2.81982	11.78284	-13.39417
1.837	-51.86462	-14.80408	-3.52478	16.61682	-20.54443
1.8375	-52.46887	-12.78992	-1.51062	20.1416	-29.91028
1.838	-49.0448	-15.81116	-7.45239	25.68054	-35.44922
1.8385	-37.36267	-12.99133	-5.74036	21.24939	-42.09595
1.839	-32.62939	-22.86072	-6.04248	22.05505	-41.29028
1.8395	-31.92444	-17.22107	-2.11487	22.25647	-49.44763
1.84	-34.03931	-11.07788	-8.35876	20.54443	-55.79224
1.8405	-29.10461	-8.05664	-8.05664	19.43665	-50.15259
1.841	-20.44373	1.2085	-1.10779	23.8678	-49.44763
1.8415	-7.15027	-3.62549	0.90637	19.83948	-51.86462
1.842	-3.42407	-2.92053	-2.01416	13.797	-47.7356
1.8425	9.06372	4.12903	-6.2439	7.35168	-40.1825
1.843	9.76868	4.12903	-1.91345	5.33752	-39.17542
1.8435	18.02673	7.85522	-5.84106	-0.40283	-30.11169
1.844	25.07629	13.19275	0.30212	-4.22974	-24.47205
1.8445	29.91028	13.39417	2.01416	-14.80408	-18.02673
1.845	43.00232	13.49487	3.52478	-20.64514	-13.19275
1.8455	40.38391	10.47363	1.81274	-16.41541	-9.06372
1.846	44.21082	11.88354	4.12903	-21.85364	-1.81274
1.8465	38.36975	19.03381	2.71912	-28.29895	14.30054
1.847	39.27612	17.22107	6.74744	-18.63098	18.02673
1.8475	34.84497	11.98425	4.53186	-22.05505	25.37842
1.848	36.15417	12.18567	5.84106	-23.76709	32.93152
1.8485	36.75842	10.57434	5.53894	-22.15576	34.44214
1.849	41.39099	5.43823	0.40283	-33.03223	41.79382
1.8495	36.75842	1.71204	1.71204	-26.68762	37.66479
1.85	26.18408	0	-3.02124	-24.06921	44.21082
1.8505	13.59558	-0.50354	-3.52478	-27.19116	46.12427
1.851	5.74036	-0.80566	-3.92761	-22.45789	47.93701
1.8515	-0.80566	0	-4.83398	-16.41541	45.2179
1.852	-9.46655	-7.45239	-2.92053	-9.86938	33.33435
1.8525	-16.61682	-8.7616	-3.8269	-14.19983	34.03931
1.853	-24.67346	-9.26514	-8.05664	-7.25098	37.36267
1.8535	-33.43506	-11.38	-0.70496	-4.12903	27.39258
1.854	-38.47046	-20.34302	-3.8269	-2.31628	14.50195
1.8545	-45.92285	-15.1062	-7.15027	1.40991	20.1416
1.855	-52.67029	-22.15576	-2.11487	9.66797	8.56018
1.8555	-52.56958	-16.11328	-8.25806	12.48779	0.40283
1.856	-58.91418	-19.13452	-2.01416	17.32178	-1.91345
1.8565	-50.65613	-16.01257	-1.10779	22.55859	-15.1062
1.857	-45.62073	-18.02673	1.3092	24.57275	-25.68054
1.8575	-45.41931	-14.70337	-1.91345	21.45081	-30.2124
1.858	-51.36108	-15.60974	-1.91345	22.55859	-35.75134
1.8585	-45.82214	-10.77576	-4.83398	24.47205	-28.09753
1.859	-43.20374	-13.59558	-7.5531	26.68762	-42.8009
1.8595	-36.15417	-16.41541	-2.31628	20.54443	-48.03772
1.86	-24.06921	-10.67505	-4.02832	22.05505	-51.76392
1.8605	-24.87488	-12.08496	-8.7616	17.92603	-55.69153
1.861	-15.71045	-4.33044	-5.94177	18.02673	-51.46179
1.8615	-1.51062	-7.75452	-3.42407	13.99841	-48.84338
1.862	4.02832	-2.5177	-2.41699	11.88354	-50.85754
1.8625	9.46655	-1.10779	-3.62549	10.17151	-49.44763
1.863	13.797	5.84106	2.71912	5.13611	-32.12585
1.8635	17.42249	8.56018	-5.94177	2.71912	-35.34851
1.864	25.57983	5.63965	-0.90637	-5.94177	-26.98975
1.8645	36.55701	12.18567	1.71204	-9.86938	-21.95435
1.865	37.66479	9.36584	-3.12195	-16.01257	-14.19983
1.8655	49.54834	11.38	-0.60425	-14.50195	-1.81274
1.866	51.86462	20.44373	3.12195	-13.19275	9.36584
1.8665	50.45471	10.87646	3.8269	-14.19983	12.5885
1.867	47.43347	7.85522	-0.10071	-13.99841	19.94019
1.8675	42.59949	7.75452	1.10779	-23.76709	25.88196
1.868	43.60657	8.56018	2.31628	-23.56567	30.2124
1.8685	42.09595	6.14319	4.53186	-24.37134	29.91028
1.869	45.41931	2.5177	-3.62549	-29.91028	34.44214
1.8695	39.37683	-13.49487	-0.70496	-21.65222	40.58533
1.87	40.48462	-6.3446	-3.62549	-22.45789	49.0448
1.8705	27.79541	-0.10071	-3.02124	-25.47913	46.82922
1.871	10.27222	8.45947	4.63257	-19.83948	42.90161
1.8715	-4.22974	2.61841	4.73328	-17.82532	41.39099
1.872	-15.91187	-5.94177	4.73328	-15.60974	41.99524
1.8725	-15.00549	5.33752	2.11487	-11.17859	38.16833
1.873	-28.70178	-7.45239	0.10071	-8.35876	31.72302
1.8735	-31.82373	1.00708	-3.8269	-13.19275	25.57983
1.874	-35.75134	-8.35876	0.70496	-8.15735	16.81824
1.8745	-47.53418	-10.47363	0.40283	6.14319	13.797
1.875	-53.67737	-11.48071	-0.10071	7.35168	9.36584
1.8755	-60.3241	-12.99133	-3.7262	11.68213	-1.10779
1.876	-58.71277	-15.91187	-0.40283	14.80408	-4.73328
1.8765	-54.18091	-15.91187	-0.20142	18.53027	-15.40833
1.877	-48.23914	-20.04089	-1.51062	20.54443	-22.25647
1.8775	-51.26038	-18.32886	-5.43823	23.96851	-27.09045
1.878	-57.9071	-9.97009	-0.10071	21.24939	-36.85913
1.8785	-53.07312	-16.01257	2.92053	23.46497	-36.35559
1.879	-49.24622	-17.22107	-4.33044	23.06213	-39.88037
1.8795	-41.59241	-14.40125	-2.31628	22.6593	-47.03064
1.88	-31.4209	-7.5531	-2.21558	21.45081	-47.43347
1.8805	-28.09753	-5.74036	-3.12195	18.73169	-53.17383
1.881	-13.19275	-4.83398	0.20142	12.38708	-50.85754
1.8815	-9.76868	3.02124	-3.12195	18.63098	-50.05188
1.882	1.3092	-2.41699	2.5177	13.19275	-50.55542
1.8825	13.99841	-0.10071	-1.71204	3.12195	-45.41931
1.883	14.90479	4.12903	3.7262	-1.91345	-41.29028
1.8835	18.8324	8.25806	1.61133	3.42407	-31.82373
1.884	26.48621	16.21399	3.62549	-1.40991	-29.91028
1.8845	34.14001	11.98425	8.7616	-8.66089	-20.94727
1.885	40.1825	13.59558	6.54602	-9.16443	-15.40833
1.8855	45.3186	16.81824	-1.40991	-17.12036	-5.13611
1.886	55.08728	11.07788	-0.90637	-20.64514	2.5177
1.8865	46.82922	11.38	-1.10779	-15.60974	6.94885
1.887	48.33984	14.50195	-9.16443	-18.32886	18.73169
1.8875	41.99524	17.6239	-6.74744	-28.70178	24.57275
1.888	37.26196	7.95593	-0.10071	-21.45081	29.30603
1.8885	41.99524	9.46655	0	-24.77417	37.06055
1.889	42.7002	11.88354	-3.92761	-25.88196	43.90869
1.8895	30.2124	12.5885	-2.71912	-22.25647	49.64905
1.89	21.24939	2.5177	-4.33044	-23.06213	44.81506
1.8905	17.92603	7.85522	-2.21558	-14.60266	48.84338
1.891	6.2439	-0.60425	2.71912	-16.61682	51.05896
1.8915	0.20142	-5.43823	-2.11487	-5.63965	46.72852
1.892	-5.74036	-6.14319	-2.71912	-8.7616	41.99524
1.8925	-13.99841	-5.53894	-6.04248	-7.04956	42.8009
1.893	-20.64514	-11.58142	-3.02124	-7.35168	32.12585
1.8935	-25.27771	-7.15027	-5.84106	-3.42407	30.91736
1.894	-31.32019	-4.73328	0.20142	9.76868	21.04797
1.8945	-38.974	-15.00549	-0.60425	8.66089	20.1416
1.895	-52.36816	-15.20691	-4.02832	9.66797	7.75452
1.8955	-56.29578	-17.52319	-0.70496	17.72461	-4.83398
1.896	-61.53259	-16.01257	-9.46655	14.50195	-4.83398
1.8965	-54.78516	-14.50195	-3.52478	19.63806	-13.797
1.897	-56.49719	-17.22107	-1.91345	24.47205	-20.04089
1.8975	-56.09436	-13.19275	-1.71204	22.96143	-31.4209
1.898	-44.81506	-14.09912	-5.84106	18.22815	-38.67188
1.8985	-47.33276	-9.76868	-4.12903	23.26355	-43.90869
1.899	-39.17542	-5.84106	-4.12903	27.49329	-41.89453
1.8995	-32.83081	-12.18567	-2.92053	24.57275	-45.52002
1.9	-27.79541	-5.74036	-6.04248	22.05505	-50.2533
1.9005	-20.1416	-2.71912	-2.31628	13.797	-50.65613
1.901	-9.36584	-3.92761	-0.10071	17.32178	-62.8418
1.9015	-2.21558	0.20142	0.40283	16.61682	-52.8717
1.902	6.84814	0.50354	-0.90637	6.54602	-47.63489
1.9025	10.37292	-3.52478	-2.31628	6.94885	-45.82214
1.903	19.94019	3.62549	-4.73328	0.30212	-39.88037
1.9035	18.02673	9.97009	2.41699	-0.50354	-31.52161
1.904	27.89612	5.13611	0.70496	-1.61133	-26.08337
1.9045	36.35559	9.76868	-1.91345	-11.78284	-18.73169
1.905	41.18958	8.56018	5.0354	-13.59558	-10.0708
1.9055	51.5625	8.15735	2.81982	-17.32178	-2.5177
1.906	54.48303	9.16443	0.50354	-16.01257	7.5531
1.9065	42.8009	6.54602	-1.3092	-27.89612	15.1062
1.907	43.80798	16.11328	-5.23682	-23.26355	16.51611
1.9075	42.49878	12.5885	0.10071	-26.18408	25.98267
1.908	40.58533	11.07788	-0.60425	-29.50745	29.20532
1.9085	36.15417	5.94177	5.0354	-29.30603	35.54993
1.909	33.53577	5.23682	-1.91345	-20.04089	43.20374
1.9095	26.48621	9.66797	-3.92761	-23.26355	44.21082
1.91	17.82532	5.0354	-1.3092	-23.16284	47.03064
1.9105	13.49487	-0.30212	0.70496	-27.29187	51.86462
1.911	2.81982	-9.46655	-0.10071	-20.64514	51.46179
1.9115	-9.16443	-6.94885	3.22266	-14.70337	53.67737
